id,name,rating,download,tags
com.Neurononfire.SupremeDuelist,Supreme Duelist,4.5star,100M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Abstract,Stickman,Offline"
com.halfbrick.jetpackjoyride,Jetpack Joyride,4.3star,100M+,"Action,Platformer,Runner,Arcade,Single player,Stylized,Experiences,Flying,Intense,Offline"
com.eapublishing.dhsw.paid,Shadow Hunter: Offline Premium,4.6star,1M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Monster,Fantasy,Dark fantasy,Offline"
com.direlight.grimvalor,Grimvalor,4.7star,5M+,"Action,Platformer,Hack & slash,Single player,Stylized,Fantasy,Dark fantasy,Intense,Offline,Play Pass"
com.mobile.legends,Mobile Legends: Bang Bang,4.0star,500M+,"Strategy,MOBA,Single player,Multiplayer,Stylized,Anime,Battling,Immersive"
com.pocketchamps.game,Pocket Champs: 3D Racing Games,3.9star,50M+,"Action,IO game,Arcade,Single player,Stylized,Competitive"
com.imayi.runninggames,Dinosaur Dash Running Games,4.0star,100K+,"Action,Platformer,Casual,Single player,Stylized,Cartoon,Intense,Offline"
com.chillyroom.jdyw.gp,PlatyGuard: Swarm Slayer,4.3star,100K+,"Role Playing,Stylized,Immersive,Science fiction,Apocalyptic"
com.asanteegames.magicrampage,Magic Rampage,4.6star,10M+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Battling,Dungeon,Offline,Play Pass"
io.gobattle.gobattleio,GoBattle.io: Pixel RPG,3.6star,50K+,"Action,Platformer,Hack & slash,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated"
com.gamedevltd.modernstrike,Modern Strike Online: PvP FPS,4.5star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.fungames.sniper3d,Sniper 3D：Gun Shooting Games,4.6star,500M+,"Action,Shooter,Sniper,Casual,Single player,Stylized,Weapons,Gun,Assassin,Offline"
com.miniclip.realsniper,Pure Sniper: Gun Shooter Games,4.9star,100M+,"Action,Shooter,Sniper,Single player,Realistic,Modern,Military,Special forces,Intense,Offline"
com.activision.callofduty.shooter,Call of Duty®: Mobile,3.8star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Modern,Military,Competitive"
com.time.trigger,Johnny Trigger: Action Shooter,4.6star,100M+,"Action,Shooter,Casual,Hypercasual,Single player,Abstract,Weapons,Gun,Shoot,Offline"
com.axlebolt.standoff2,Standoff 2,4.4star,100M+,"#3 top free action,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Battling"
com.miniclip.puresoldier,War Sniper: FPS Shooting Game,4.9star,10M+,"Action,Shooter,Sniper,Multiplayer,Competitive multiplayer,Single player,Stylized,Modern,Military,Intense,Offline"
com.Nobodyshot.kuboom,KUBOOM 3D: FPS Shooting Games,4.3star,50M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.edkongames.mobs,Modern Ops - Стрелялки Шутеры,4.7star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.my.warface.online.fps.pvp.action.shooter,Warface GO: Экшен игры по сети,4.5star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Modern,Military"
com.game.missioncrit,Squad Alpha - Action Shooting,4.4star,5M+,"Action,Shooter,Casual,Single player,Stylized,Spy,Battling,Offline"
com.freeplaysultanov.shootit,Shoot Out: Gun Shooting Games,4.5star,50M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Intense,Offline"
com.epicgames.fortnite,Fortnite,4.2star,10M+,"#5 top free action,Action,Shooter,Tactical shooter,Stylized,Intense"
com.madfingergames.legends,Shadowgun Legends: Online FPS,4.3star,10M+,"Action,Shooter,Tactical shooter,Single player,Multiplayer,Stylized,Stylized-realistic,Intense,Science fiction,Space"
com.tencent.ig,PUBG MOBILE,4.4star,1B+,"#6 top free action,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Intense"
com.JESoftware.LastHopeSniperWar,Last Hope Sniper 2: Zombie War,4.5star,10M+,"Action,Shooter,Bulletstorm,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,Zombie,Offline"
com.gamedevltd.destinywarfare,Infinity Ops: Cyberpunk FPS,4.4star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.zeptolab.bulletecho.google,Bullet Echo: PVP Shooter,4.2star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive,Science fiction"
com.criticalforceentertainment.criticalops,Critical Ops: Multiplayer FPS,4.2star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Realistic,Modern,Military,Special forces,Competitive"
com.blayzegames.iosfps,Bullet Force,3.5star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Modern,Military,Special forces,Intense"
com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.5star,100M+,"#5 top free adventure,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Offline"
com.netease.newspike,Blood Strike - FPS for all,4.1star,100M+,"Action,Shooter,Tactical shooter,Casual,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Business & profession,Business empire"
com.gamedevltd.wwh,World War Heroes — WW2 5v5 FPS,4.4star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Weapons,Gun"
com.madfingergames.deadtrigger,Dead Trigger: Survival Shooter,4.3star,50M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Weapons,Gun,Zombie,Offline"
com.miniclip.drone1,War Drone: 3D Shooting Games,4.7star,10M+,"Action,Shooter,Single player,Stylized,Modern,Military,Aerial,Intense"
com.gnarlygamestudio.agenthunt,Agent Hunt – Hitman Shooter,4.5star,100M+,"Action,Shooter,Casual,Single player,Stylized,Offline"
com.madfingergames.deadtrigger2,Dead Trigger 2 FPS Zombie Game,4.4star,100M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Zombie,Weapons,Gun"
com.critical.strike2,Critical Strike CS: Online FPS,4.6star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
ninja.creed.sniper.real3d.action.free.android,Ninja’s Creed:3D Shooting Game,4.6star,50M+,"Action,Shooter,Single player,Stylized,Ninja,Modern,Crime,Offline"
com.robtopx.geometryjumplite,Geometry Dash Lite,4.1star,500M+,"#3 top free arcade,Action,Platformer,Runner,Arcade,Single player,Abstract,Intense,Offline"
com.mobge.Oddmar,Oddmar,4.6star,5M+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Battling,Fantasy,Mythology,Western myths,Offline"
com.spoonbox.kingdomofarcadia.mobile,KoA: Platformer 2d games,4.2star,50K+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Pixelated,Offline"
com.yaskravicontent.catjourney,Cat Journey: Action Platformer,4.2star,5K+,Action
com.hiddenlayergames.inmost,INMOST,4.7star,100K+,Adventure
com.miHoYo.GenshinImpact,Genshin Impact,4.1star,100M+,"#10 top free adventure,Role Playing,Action Role-Playing,Single player,Stylized,Anime,Explorer,Fantasy,Eastern fantasy,Isekai"
com.coffeestain.huntdown,Huntdown: Cyberpunk Adventure,4.3star,500K+,"Action,Platformer,Run & gun,Casual,Single player,Stylized,Pixelated,Science fiction,Cyberpunk,Immersive"
com.digitalextremes.warframemobile,Warframe,4.1star,1M+,Action
com.touchfoo.swordigo,Swordigo,4.8star,10M+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Fantasy,Medieval fantasy,Offline,Play Pass"
com.pikpok.dr2.play,Into the Dead 2,4.5star,10M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Battling,Weapons,Gun,Offline"
com.biggreenpillow.slashquest,Slash Quest!,3.9star,100K+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Offline,Play Pass"
com.Neurononfire.SupremeDuelist,Supreme Duelist,4.5star,100M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Abstract,Stickman,Offline"
com.halfbrick.jetpackjoyride,Jetpack Joyride,4.3star,100M+,"Action,Platformer,Runner,Arcade,Single player,Stylized,Experiences,Flying,Intense,Offline"
com.eapublishing.dhsw.paid,Shadow Hunter: Offline Premium,4.6star,1M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Monster,Fantasy,Dark fantasy,Offline"
com.direlight.grimvalor,Grimvalor,4.7star,5M+,"Action,Platformer,Hack & slash,Single player,Stylized,Fantasy,Dark fantasy,Intense,Offline,Play Pass"
com.mobile.legends,Mobile Legends: Bang Bang,4.0star,500M+,"Strategy,MOBA,Single player,Multiplayer,Stylized,Anime,Battling,Immersive"
com.pocketchamps.game,Pocket Champs: 3D Racing Games,3.9star,50M+,"Action,IO game,Arcade,Single player,Stylized,Competitive"
com.imayi.runninggames,Dinosaur Dash Running Games,4.0star,100K+,"Action,Platformer,Casual,Single player,Stylized,Cartoon,Intense,Offline"
com.chillyroom.jdyw.gp,PlatyGuard: Swarm Slayer,4.3star,100K+,"Role Playing,Stylized,Immersive,Science fiction,Apocalyptic"
com.asanteegames.magicrampage,Magic Rampage,4.6star,10M+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Battling,Dungeon,Offline,Play Pass"
io.gobattle.gobattleio,GoBattle.io: Pixel RPG,3.6star,50K+,"Action,Platformer,Hack & slash,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated"
com.gamedevltd.modernstrike,Modern Strike Online: PvP FPS,4.5star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.fungames.sniper3d,Sniper 3D：Gun Shooting Games,4.6star,500M+,"Action,Shooter,Sniper,Casual,Single player,Stylized,Weapons,Gun,Assassin,Offline"
com.miniclip.realsniper,Pure Sniper: Gun Shooter Games,4.9star,100M+,"Action,Shooter,Sniper,Single player,Realistic,Modern,Military,Special forces,Intense,Offline"
com.activision.callofduty.shooter,Call of Duty®: Mobile,3.8star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Modern,Military,Competitive"
com.time.trigger,Johnny Trigger: Action Shooter,4.6star,100M+,"Action,Shooter,Casual,Hypercasual,Single player,Abstract,Weapons,Gun,Shoot,Offline"
com.axlebolt.standoff2,Standoff 2,4.4star,100M+,"#3 top free action,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Battling"
com.miniclip.puresoldier,War Sniper: FPS Shooting Game,4.9star,10M+,"Action,Shooter,Sniper,Multiplayer,Competitive multiplayer,Single player,Stylized,Modern,Military,Intense,Offline"
com.Nobodyshot.kuboom,KUBOOM 3D: FPS Shooting Games,4.3star,50M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.edkongames.mobs,Modern Ops - Стрелялки Шутеры,4.7star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.my.warface.online.fps.pvp.action.shooter,Warface GO: Экшен игры по сети,4.5star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Modern,Military"
com.game.missioncrit,Squad Alpha - Action Shooting,4.4star,5M+,"Action,Shooter,Casual,Single player,Stylized,Spy,Battling,Offline"
com.freeplaysultanov.shootit,Shoot Out: Gun Shooting Games,4.5star,50M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Intense,Offline"
com.epicgames.fortnite,Fortnite,4.2star,10M+,"#5 top free action,Action,Shooter,Tactical shooter,Stylized,Intense"
com.madfingergames.legends,Shadowgun Legends: Online FPS,4.3star,10M+,"Action,Shooter,Tactical shooter,Single player,Multiplayer,Stylized,Stylized-realistic,Intense,Science fiction,Space"
com.tencent.ig,PUBG MOBILE,4.4star,1B+,"#6 top free action,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Intense"
com.JESoftware.LastHopeSniperWar,Last Hope Sniper 2: Zombie War,4.5star,10M+,"Action,Shooter,Bulletstorm,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,Zombie,Offline"
com.gamedevltd.destinywarfare,Infinity Ops: Cyberpunk FPS,4.4star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.zeptolab.bulletecho.google,Bullet Echo: PVP Shooter,4.2star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive,Science fiction"
com.criticalforceentertainment.criticalops,Critical Ops: Multiplayer FPS,4.2star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Realistic,Modern,Military,Special forces,Competitive"
com.blayzegames.iosfps,Bullet Force,3.5star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Realistic,Modern,Military,Special forces,Intense"
com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.5star,100M+,"#5 top free adventure,Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Weapons,Gun,Offline"
com.netease.newspike,Blood Strike - FPS for all,4.1star,100M+,"Action,Shooter,Tactical shooter,Casual,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Business & profession,Business empire"
com.gamedevltd.wwh,World War Heroes — WW2 5v5 FPS,4.4star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Weapons,Gun"
com.madfingergames.deadtrigger,Dead Trigger: Survival Shooter,4.3star,50M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Weapons,Gun,Zombie,Offline"
com.miniclip.drone1,War Drone: 3D Shooting Games,4.7star,10M+,"Action,Shooter,Single player,Stylized,Modern,Military,Aerial,Intense"
com.gnarlygamestudio.agenthunt,Agent Hunt – Hitman Shooter,4.5star,100M+,"Action,Shooter,Casual,Single player,Stylized,Offline"
com.madfingergames.deadtrigger2,Dead Trigger 2 FPS Zombie Game,4.4star,100M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Zombie,Weapons,Gun"
com.critical.strike2,Critical Strike CS: Online FPS,4.6star,100M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
ninja.creed.sniper.real3d.action.free.android,Ninja’s Creed:3D Shooting Game,4.6star,50M+,"Action,Shooter,Single player,Stylized,Ninja,Modern,Crime,Offline"
ninja.creed.sniper.real3d.action.free.android,Ninja’s Creed:3D Shooting Game,4.6star,50M+,"Action,Shooter,Single player,Stylized,Ninja,Modern,Crime,Offline"
com.actgames.bbrr.sgp,BlazBlue RR - Real Action Game,3.9star,1M+,"Role Playing,Action Role-Playing,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Anime,Fantasy,Eastern fantasy,Isekai,Immersive"
com.kayac.DrawFight,Draw Action: Freestyle Fight,4.1star,50M+,"Action,Fighting,Casual,Single player,Stylized,Offline"
com.blob.shooter,Blob Shooter 3D — Assassin Hit,4.2star,10M+,"Action,Platformer,Hack & slash,Casual,Single player,Stylized,Offline"
com.time.trigger,Johnny Trigger: Action Shooter,4.6star,100M+,"Action,Shooter,Casual,Hypercasual,Single player,Abstract,Weapons,Gun,Shoot,Offline"
com.Nobodyshot.kuboom,KUBOOM 3D: FPS Shooting Games,4.3star,50M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Stylized,Weapons,Gun,Battling"
com.ChillyRoom.DungeonShooter,Soul Knight,4.5star,50M+,"Role Playing,Roguelike,Single player,Multiplayer,Stylized,Monster,Battling"
com.my.evolution2,Evolution 2: Shooting games,4.3star,10M+,"Action,Shooter,Bulletstorm,Casual,Single player,Stylized,Weapons,Gun,Battling"
com.mortal.battle.legend.fighter,Legend Fighter: Mortal Battle,4.8star,10M+,"Action,Fighting,Single player,Stylized,Competitive,Offline"
com.block.juggle,Block Blast!,4.7star,500M+,"#3 top free puzzle,Puzzle,Block,Casual,Single player,Abstract,Offline"
com.darkcurry.darksteel,Fight Legends: Mortal Fighting,4.0star,1M+,"Action,Fighting,Single player,Stylized,Stylized-realistic,Competitive,Fantasy,Medieval fantasy"
com.generamobile.ramboat,Ramboat - Offline Action Game,4.3star,10M+,"Action,Platformer,Run & gun,Casual,Single player,Stylized,Weapons,Gun,Offline"
com.fungames.sniper3d,Sniper 3D：Gun Shooting Games,4.6star,500M+,"Action,Shooter,Sniper,Casual,Single player,Stylized,Weapons,Gun,Assassin,Offline"
com.fa.high.school.girls.boys.fighting,High School Fighting Game,4.4star,5M+,"Action,Fighting,Casual,Single player,Stylized,Offline"
com.tibith.badboxing,Bloody Bastards,4.6star,10M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated,Ragdoll,Competitive"
com.swiftgames.survival,Heroes vs Hordes: Survival RPG,4.7star,5M+,"Role Playing,Roguelike,Casual,Single player,Stylized,Monster,Fantasy,Medieval fantasy,Offline"
com.gg.karate.fighting.game,Kung Fu Game - Fighting Games,3.8star,1M+,Action
com.Angrydevs.VitaFighters,Vita Fighters,4.5star,1M+,"Action,Fighting,Single player,Stylized,Low poly,Offline,Play Pass"
com.hssoft.KungFuAttackFinal,Kung Fu Attack: Final Fight,4.7star,5M+,"Action,Fighting,Brawler,Casual,Single player,Stylized,Intense,Offline"
com.boss.fight,Boss Fight,4.0star,10M+,"Sports,Combat sports,Boxing,Casual,Single player,Stylized,Offline"
com.os.airforce,1945 Air Force: Plane Shooter,4.8star,100M+,"Action,Shooter,Bulletstorm,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Pixelated,Battling,Modern,Military,Aerial,Offline"
com.keymakergames.undestroyed,Undestroyed : Platformer Game,3.9star,1M+,"Role Playing,Roguelike,Single player,Stylized,Intense,Science fiction,Cyberpunk"
com.game.missioncrit,Squad Alpha - Action Shooting,4.4star,5M+,"Action,Shooter,Casual,Single player,Stylized,Spy,Battling,Offline"
com.tapenjoy.actx.os1,Final Fighter: Fighting Game,4.5star,1M+,"Action,Fighting,Multiplayer,Competitive multiplayer,Single player,Stylized,Battling,Smash & beat"
com.RastleksGames.MergeFighters,Merge Fighting: Hit Fight Game,4.5star,5M+,"Action,Fighting,Casual,Single player,Stylized"
com.zeptolab.bulletecho.google,Bullet Echo: PVP Shooter,4.2star,10M+,"Action,Shooter,Tactical shooter,Multiplayer,Competitive multiplayer,Single player,Stylized,Competitive,Science fiction"
com.vividgames.realboxing2,Real Boxing 2,4.3star,50M+,"Sports,Combat sports,Boxing,Casual,Single player,Realistic,Sports,Competitive"
com.nekki.shadowfightarena,Shadow Fight 4: Arena,4.7star,50M+,"Action,Fighting,Casual,Multiplayer,Competitive multiplayer,Single player,Stylized,Stylized-realistic,Martial arts,Ninja"
com.byril.stickmanarcher,Archers Online: PvP,4.5star,10M+,"Action,Shooter,Artillery shooter,Multiplayer,Competitive multiplayer,Stylized,Battling,Stickman"
com.fa.real.mma.fighting.game,Martial Arts Fight Game,4.4star,1M+,"Sports,Combat sports,Casual,Single player,Stylized,Offline"
com.nekki.shadowfight,Shadow Fight 2,4.5star,100M+,"Action,Fighting,Single player,Stylized,Fantasy,Eastern fantasy,Wuxia,Battling,Offline"
com.gg.karate.fighting.game,Kung Fu Game - Fighting Games,3.8star,1M+,Action
com.darkcurry.darksteel,Fight Legends: Mortal Fighting,4.0star,1M+,"Action,Fighting,Single player,Stylized,Stylized-realistic,Competitive,Fantasy,Medieval fantasy"
com.jiinfeng3d.bfrdemo,Fighting Tiger,4.5star,50M+,"Action,Fighting,Casual,Single player,Stylized,Offline"
com.mortal.battle.legend.fighter,Legend Fighter: Mortal Battle,4.8star,10M+,"Action,Fighting,Single player,Stylized,Competitive,Offline"
com.gzl.superhero.karatefighting.game,Kung Fu Karate : Fighting Game,3.6star,50M+,"Action,Fighting,Casual,Single player,Stylized,Fantasy,Super heroes,Offline"
com.fa.high.school.girls.boys.fighting,High School Fighting Game,4.4star,5M+,"Action,Fighting,Casual,Single player,Stylized,Offline"
com.gxs.karatefighting.superhero.king.fighting.games,Kung Fu Karate Boxing Games 3D,3.9star,10M+,"Action,Fighting,Casual,Single player,Stylized,Martial arts,Offline"
jp.co.capcom.sf4ce,Street Fighter IV CE,3.6star,10M+,"Action,Fighting,Arcade,Multiplayer,Competitive multiplayer,Single player,Stylized,Cartoon,Martial arts,Offline"
com.coldbeamgames.dojo,Martial Arts Brutality,4.1star,100K+,"Card,Card battler,Single player,Stylized,Martial arts"
com.fa.mixed.martial.arts.fighting.game,Martial Arts: Fighting Games,4.3star,5M+,"Sports,Combat sports,Casual,Single player,Stylized,Offline"
